ID,RA_ICRS,DE_ICRS,Source,e_RA_ICRS,e_DE_ICRS,Plx,e_Plx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RUWE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,GRVSmag,e_GRVSmag,RV,logg,[Fe/H],Dist,PQSO,PGal,Pstar,PWD,Pbin,Teff,A0,AG,ABP,ARP,E(BP-RP),GMAG,Rad,Rad-Flame,Lum-Flame,Mass-Flame,Age-Flame,z-Flame,Evol,SpType-ELS,Flags-HS,EWHa,e_EWHa,f_EWHa
93066,67.10391040633999,41.06098436772,180094477009980416,0.0184,0.0137,1.0926,0.0225,12.262,11.308,0.024,-4.742,0.019,1.043,14.353847,0.002763,14.83576,0.003003,13.697813,0.0038399999999999,13.35283,0.0797929999999999,65.71,4.0784,-0.8821,861.0097,0.0,0.0,0.9999907,0.0,9.3e-06,6065.518,1.024,0.8468,1.0743,0.6104,0.4639,3.8293,1.3513,1.3891,2.340368,1.15,4.768,0.3720302,328.0,F      ,91,0.1343599999999999,0.02583,0
23440,251.64727381312,80.98893259872,1710399914507477248,0.0284,0.0317,4.166,0.0298,8.514,-8.248,0.043,-2.109,0.043,1.202,15.465173000000002,0.002791,16.569672,0.004809,14.417681,0.004055,14.061602,0.173443,-16.77,4.622,0.0047,235.1814,0.0,0.0,0.9976672,0.0,0.00233278,3789.828,0.6183,0.4262,0.5949,0.3489,0.2461,8.1715,0.616,0.6296,0.073345065,0.594,11.022,0.6005156,297.0,M      ,92,0.03797,0.05044,1
50435,60.19837544199,26.39890016503,163328367795672448,0.0218,0.0127,4.9019,0.0231,10.146,-4.248,0.025,9.214,0.016,1.218,11.051094,0.0027719999999999,11.413239,0.002834,10.517976,0.003799,10.2931,0.00764,54.79,4.2255,-0.3782,200.8717,0.0,0.0,0.99990124,0.0,9.875e-05,5869.176,0.3342,0.2803,0.3518,0.2003,0.1515,4.2495,1.1718,1.1822,1.4944029,1.024,7.207999999999999,0.45748574,339.0,G      ,94,0.1555099999999999,0.00993,0
78610,68.07190613463,34.17898153023,173046607474944000,0.0329,0.0197,0.3554,0.0372,3.741,-2.7310000000000003,0.042,-2.557,0.031,0.977,15.298807,0.002777,16.289227,0.004404,14.312154,0.003984,13.931311,0.156385,-25.61,3.5767,-0.0448,1493.06,0.0,0.0,0.999996,0.0,3.96e-06,5480.2007,2.7457,2.0723,2.729,1.6005,1.1286,2.3708,3.2276,4.7882,32.898567,2.073,1.012,0.38851017,392.0,K      ,93,0.06953,0.0486399999999999,0
88099,269.75128550303,-32.04989740754,4043754933771017088,0.0628,0.051,0.1804,0.0719,6.224,-5.082,0.071,-3.594,0.05,0.976,15.537882000000002,0.003106,18.759193,0.018499,13.990101,0.005606,13.402457,0.185369,29.84,1.8914,0.4164,1186.3922,0.0,0.0,0.9999998,0.0,1.8e-07,4192.6396,9.6745,5.8822,8.5571,5.1711,3.3858,-0.6926,27.0761,49.3182,323.5035,1.227,5.832000000000001,0.2629528,1125.0,M      ,91,0.16641,0.18022,1
6230,45.70032063769,12.65379052661,28851258128053248,0.0144,0.0125,0.6962,0.0176,6.4270000000000005,-2.435,0.017,-5.948,0.015,1.094,11.883538,0.002767,12.560937,0.002873,11.09199,0.003811,10.776784,0.007914,-73.32,2.6709,0.0894,1462.4508,0.0,0.0,0.9999961,0.0,3.84e-06,4780.826,0.6504,0.4955,0.6416,0.3827,0.2589,0.4668,10.8281,10.2955,46.73167,2.902,0.414,0.10297528,534.0,K      ,92,-0.04286,0.01809,1
14526,110.58266626828,39.46479578627,900107879750450176,0.016,0.0158,10.3119,0.0189,109.564,75.297,0.02,-79.59100000000001,0.019,1.33,13.562570999999998,0.00282,14.612433,0.003865,12.541645,0.003945,12.122503,0.061658,3.03,4.619,-0.406,96.68,0.0,0.0,0.99861324,0.0,0.00138677,3761.2043,0.4954,0.3439,0.4772,0.2804,0.1968,8.2646,0.5841,0.5799,0.05973346,0.563,13.342,0.5384238,369.0,M      ,91,-0.1195599999999999,0.03248,1
17810,55.04765908442,25.75891912157,70163208520043392,0.0238,0.0188,1.3436,0.0258,9.98,9.199,0.033,3.87,0.026,1.044,14.543634,0.002774,14.978799,0.003283,13.933076000000002,0.0038829999999999,13.557711,0.131884,-3.37,4.235,-0.5746,862.4833,0.0,0.0,0.9999862,0.0,1.385e-05,5976.21,0.7463,0.6202,0.7834,0.4459,0.3375,4.2342,1.1407,0.9578,1.0387323,1.083,0.264,0.520339,109.0,G      ,93,0.23844,0.03445,0
82372,54.62225478625,35.503868873470005,221559156436676992,0.0186,0.0157,0.8446,0.0263,6.638,5.454,0.032,-3.784,0.024,0.991,14.736793,0.002766,15.145829999999998,0.0032619999999999,14.15095,0.003881,13.944095,0.064834,16.43,4.2582,-0.5573,1088.0629,0.0,0.0,0.99995774,0.0,4.226e-05,5868.920999999999,0.5665,0.4713,0.5947,0.3387,0.256,4.0764,1.2773,1.3216,1.875723,1.031,8.314,0.53703797,375.0,G      ,999,0.19528,0.02776,0
39451,301.78892898192004,28.59637278035,2029067177712063744,0.0217,0.0252,0.2903,0.0333,7.428,-4.409,0.03,-5.977,0.032,1.135,13.700931,0.00281,16.251959,0.0050149999999999,12.289906,0.003967,11.628678,0.010595,12.37,1.2472,-0.4761,4223.0347,0.0,0.0,1.0,0.0,0.0,4869.924,7.7254,5.0215,7.0942,4.254,2.84,-4.3546,98.9883,71.8466,1009.17017,1.96,1.271,0.00893271,1278.0,M      ,92,-0.18342,0.03938,1
94458,79.94736402188,32.40696083297,180832077514254208,0.0255,0.0183,0.9892,0.0283,0.8959999999999999,-0.484,0.036,0.754,0.024,1.01,14.732,0.00278,15.140873999999998,0.003176,14.144662,0.003922,13.81356,0.0870669999999999,-22.15,4.3023,-0.7258,897.2487,0.0,0.0,0.9999846,0.0,1.537e-05,6066.6704,0.6945,0.581,0.7324,0.4154,0.317,4.3869,1.0409,1.128,1.5587565,1.107,2.912,0.48658735,240.0,F      ,91,0.20967,0.04001,0
3330,53.06760419714001,9.34524739871,12561306167862272,0.0139999999999999,0.0117,2.0849,0.0174,7.917000000000001,0.299,0.017,-7.911,0.0139999999999999,1.032,13.34445,0.00277,13.896881,0.003195,12.630182,0.003958,12.34044,0.029168,1.61,4.118,-0.5605,473.6307,0.0,0.0,0.9999763,0.0,2.374e-05,5954.951999999999,1.2572,1.024,1.3064,0.7471,0.5593,3.9429,1.3183,1.3136,1.9444841,1.091,6.089,0.40180373,347.0,F      ,91,0.17047,0.02616,0
9858,283.62358468357,0.51477403644,4266674632744787456,0.0199,0.0195,0.4314,0.0231,2.224,-1.4580000000000002,0.025,-1.679,0.024,1.213,14.407589000000002,0.005238,15.685638,0.014958,13.296812,0.015297,,,,3.654,0.0396,2140.9355,0.0,0.0,0.9999951,0.0,4.86e-06,15007.213,5.8712,4.7058,6.0707,3.4448,2.6259,-2.0426,5.7401,5.5677,1421.0896,5.479,,0.5887195,281.0,O      ,91,0.26865,0.08559,0
50132,333.09531471786,64.22072843613,2206118820705057920,0.0267,0.0256,0.4505,0.0288,5.832999999999999,-3.894,0.034,-4.343,0.032,1.04,11.127822,0.0028539999999999,13.456068,0.005785,9.760563,0.004215,9.167287,0.030954,-75.28,0.6092,0.6828,4360.8984,0.0,0.0,0.99999946,0.0,5.4e-07,3638.3582,3.2653,1.979,3.0109,1.7459,1.265,-4.034,227.4692,104.3326,1686.8335,1.921,1.357,0.01194672,1282.0,M      ,92,0.11972,0.03936,1
87882,268.57600302626,-31.64414674108,4043662063756309504,0.0365,0.0332,0.1272,0.049,7.796,-5.121,0.044,-5.877999999999999,0.032,1.025,15.505795999999998,0.002829,17.077084,0.0074769999999999,14.255304999999998,0.005715,13.252223999999998,0.294428,-24.01,2.3745,-0.5721,1528.399,0.0,0.0,0.99999964,0.0,3.6e-07,4265.1826,3.9428,2.6821,3.6955,2.2229,1.4726,1.9089,7.7124,7.4379,16.460585000000002,2.7060000000000004,0.502,0.0436581,602.0,M      ,95,-0.01087,0.1045,1
79012,273.79640402606003,-34.0178579767,4039374415096116352,0.0459,0.0405,0.0651,0.055,7.026,-3.736,0.053,-5.95,0.039,1.188,14.095909,0.004876,16.789832999999998,0.028004,12.645082,0.011373,12.239093,0.068587,-0.26,0.1438,-0.3097,7365.2944,0.0,0.0,0.9999985,0.0,1.48e-06,3366.9521,2.9015,1.6537,2.693,1.5005,1.1926,-1.8914,127.2758,123.4434,1766.1008,1.927,1.342,0.00401002,1263.0,M      ,91,-0.0391699999999999,0.16142,1
36516,2.2478924036200003,62.29236847354,429964404307533184,0.0603,0.0579999999999999,0.043,0.0756,1.66,-1.449,0.076,-0.81,0.08,1.067,17.411644,0.002926,17.945591,0.0124129999999999,16.544535,0.012836,,,,4.3415,-2.122,3303.1736,0.0,0.0,0.9999966999999998,0.0,3.24e-06,9855.736,3.0219,2.5921,3.2195,1.8097,1.4098,2.1653,1.2762,1.2631,13.508567,,,0.6386329000000001,,B      ,94,0.5399,0.15964,0
84529,269.7187731887,-35.01997219599001,4042064297171886208,0.0427,0.0302,0.0377,0.046,6.523,-4.335,0.046,-4.874,0.03,0.967,15.470954999999998,0.002803,16.726753,0.00555,14.386756,0.004096,13.544591,0.206729,-11.32,2.8233,-0.2518,2546.5962,0.0,0.0,0.99996364,0.0,3.633e-05,4876.497,3.0941,2.225,2.9836,1.7803,1.2031,1.1591,7.4853,7.4141,27.87782,2.302,0.784,0.10944744,555.0,M      ,95,-0.23501,0.04995,1
12403,54.06592365682,12.93572492302,40693822994556672,0.0161,0.0143,1.4826,0.0197,19.537,-6.018,0.02,-18.587,0.017,0.986,13.937373,0.00276,14.487423,0.002976,13.22763,0.00381,12.968619,0.041884,-46.14,4.0446,-0.3883,678.6058,0.0,0.0,0.99998325,0.0,1.676e-05,5728.156999999999,1.1019,0.8918,1.139,0.6545,0.4845,3.8848,1.4607,1.4304,1.8955857,0.981,11.298,0.35107183,428.0,F      ,94,0.14993,0.0198,0
14625,59.15242945349,21.96016943324,53291129575077248,0.0137,0.0104,0.5246,0.0162,4.343999999999999,3.382,0.018,-2.7260000000000004,0.0139999999999999,0.977,12.604676,0.002761,13.215101,0.002953,11.848166,0.003913,11.522954,0.018044,47.23,2.8807,-0.1543,1556.0662,0.0,0.0,0.99999624,0.0,3.74e-06,5007.5166,0.7637,0.5966,0.7681,0.4512,0.3169,1.0771,7.3153,8.6615,42.493244,2.802,0.455,0.1273632,521.0,K      ,92,0.06443,0.02048,0
43501,39.37043493198,34.05882105373,134683581631356928,0.0193,0.0154,0.4816,0.0223,11.114,10.826,0.022,-2.513,0.021,1.065,14.283206,0.002764,14.775414,0.003073,13.626679,0.0040079999999999,13.222981,0.23278,20.22,3.6162,-0.1988,1537.6473,0.0,0.0,0.9999802,0.0,1.975e-05,5195.460999999999,0.4261,0.3422,0.4362,0.2532,0.183,3.0133,2.7265,3.4478,7.3201694,1.482,2.855,0.22882839,515.0,K      ,999,0.11982,0.04504,0
9326,42.89189931438,16.070512498379998,33487142748052096,0.019,0.0162,2.4233,0.0207,14.380999999999998,9.886,0.0279999999999999,-10.444,0.019,0.928,11.391263,0.002789,11.704584,0.002907,10.907369,0.0038079999999999,10.707883,0.017472,14.08,4.0611,-0.2766,405.2633,0.0,0.0,0.9999037,0.0,9.626e-05,6096.826,0.2583,0.2197,0.2739999999999999,0.1553,0.1187,3.1291,1.812,1.815,4.1022987,1.3119999999999998,3.555,0.48449445,328.0,F      ,91,0.19751,0.01728,0
18034,83.65107742290999,50.14873094003,215068533139694848,0.1935,0.1558,0.2725,0.223,3.047,3.047,0.2239999999999999,0.048,0.159,7.768,15.327287,0.0031579999999999,15.44846,0.003259,14.881306,0.00418,,,,4.2727,-0.9391,3230.021,0.0,0.0,0.9999683,0.0,3.175e-05,10340.877,1.2285,1.1354,1.3588,0.7493,0.6096,1.5569,1.5869,1.5461,24.628593,,,0.67975175,,B      ,94,0.6308600000000001,0.06489,0
82584,64.63415030601999,35.493095903640004,176199796367820672,0.0156,0.0112,0.2452,0.0176,1.329,0.995,0.019,-0.882,0.016,0.97,13.749455,0.002761,14.513872,0.002997,12.892916,0.003822,12.598878,0.04718,-6.25,2.8984,-0.1967,2639.5913,0.0,0.0,0.9999985,0.0,1.48e-06,5327.3325,1.6224,1.2494,1.6234,0.9536,0.6697,0.3326,8.8152,11.1584,90.18292,2.888,0.414,0.15268604,491.0,K      ,94,0.03803,0.02256,0
61353,46.84159046935,39.44442955747,142897448885241088,0.0238,0.0197,2.3280000000000003,0.0263,18.793,16.897000000000002,0.03,-8.226,0.026,1.686,10.532208,0.002763,10.823717,0.002835,10.077416,0.003789,9.892277,0.005497,7.44,3.7019,-0.2821,420.448,0.0,0.0,0.99984825,0.0,0.00015178,6065.5015,0.1351,0.1154,0.1436,0.0813,0.0623,2.2925,2.6887,2.6321,9.518386,1.595,2.073,0.33425164,296.0,F      ,91,0.22809,0.01698,0
12370,51.02937653783,16.78263428237,54961326393249792,0.0304,0.0222,1.2659,0.0347,9.292,8.899,0.035,-2.672,0.026,1.504,14.223075,0.002807,14.637355,0.003266,13.627649,0.00391,13.410112,0.120426,10.05,4.3491,-0.2674,680.1917,0.0,0.0,0.9999208,0.0,7.925e-05,5739.5205,0.4225,0.348,0.4392,0.2526,0.1865,4.6699,1.0088,1.1167,1.2188139999999998,0.968,9.108,0.51764077,337.0,G      ,999,0.09179,0.03717,0
91477,78.75845860667,33.02695322744,181839642481613696,0.0235,0.0144,0.2928,0.025,2.741,-1.983,0.03,-1.892,0.022,0.999,14.941191,0.002767,15.863228,0.003411,13.992512,0.003904,13.347142000000002,0.145823,53.66,3.0709,-0.0404,2996.039,0.0,0.0,1.0,0.0,0.0,5234.7925,2.2568,1.7027,2.235,1.318,0.917,0.867,7.1535,7.0653,33.563697999999995,2.298,0.785,0.19703498,529.0,K      ,93,0.10488,0.02846,0
45940,45.54019266080999,35.27659181124,138786615426986240,0.0155,0.0129,0.4907,0.0166,5.69,4.545,0.019,-3.424,0.017,1.008,13.311143,0.00276,13.882772,0.002921,12.592503,0.003832,12.31447,0.019448,46.32,2.9577,-0.1674,2538.7583,0.0,0.0,0.9999932,0.0,6.78e-06,5126.14,0.6829,0.5393,0.6915,0.4045,0.287,0.7567,7.9178,5.8619,21.430836,2.101,1.014,0.16846375,530.0,K      ,93,0.04095,0.0209,0
95520,56.02418435876,46.51900026945,245254628451059840,0.0197,0.0155,1.2448,0.0263,6.242000000000001,-5.559,0.027,-2.839,0.023,0.986,14.809713,0.002767,15.286634,0.0034549999999999,14.162423,0.003929,13.784026999999998,0.200481,23.39,4.4219,-0.4294,724.3495,0.0,0.0,0.99996716,0.0,3.284e-05,5786.258000000001,0.7705,0.6301,0.7996,0.4594,0.3403,4.8766,0.9068,0.9753,0.95653534,1.019,2.867,0.55445164,206.0,G      ,94,0.18278,0.03496,0
52423,43.26617902812,61.92177790605,466488771828440448,0.0106,0.0126,0.3067,0.0175,2.028,-1.719,0.016,1.077,0.017,0.946,14.231532,0.0027649999999999,14.518223,0.002904,13.767038,0.003835,,,,3.7792,-0.0423,4387.0596,0.0,0.0,0.999987,1e-08,1.302e-05,11147.41,1.7488,1.5987,1.9281,1.0631,0.8649,-0.5816,3.8573,2.688,100.589,2.943,0.225,0.50986636,215.0,B      ,11,0.28445,0.02136,0
38499,37.58705260632,26.20670788314,103230299169325056,0.0186,0.0167,1.4537,0.0214,12.245,2.73,0.024,-11.936,0.02,1.09,13.937893,0.002764,14.294987,0.003026,13.4103,0.003848,13.235397,0.072987,-22.48,4.3771,-0.6563,665.215,0.0,0.0,0.99995816,0.0,4.187e-05,5819.3240000000005,0.2865,0.2404,0.3021,0.1717,0.1305,4.5797,1.0324,1.0417,1.1264681,1.007,5.343999999999999,0.5720006999999999,292.0,F      ,91,0.0838899999999999,0.02848,0
34995,358.19443313249,60.14213617829,2011586007974470784,0.0468,0.0492,0.2336,0.063,1.676,-1.5719999999999998,0.059,-0.5820000000000001,0.061,0.922,15.976954,0.002891,18.345324,0.016228,14.595544,0.003999,13.922028,0.098664,-93.78,1.9881,-0.0706,2965.6006,0.0,0.0,0.9999998,0.0,1.8e-07,4448.1387,6.8595,4.4412,6.2594,3.7825,2.477,-0.7996,23.6785,21.024,164.30183,3.302,0.292,0.0606849,544.0,M      ,94,-0.08077,0.07487,1
19906,188.15257300299,-64.15320440776,5861388911703502720,0.0517,0.0545,0.2188,0.0687,6.614,-6.611000000000001,0.063,-0.1989999999999999,0.069,2.347,15.535415,0.002856,16.735924,0.005459,14.40571,0.0042369999999999,13.659552,0.1223809999999999,-18.86,3.9323,0.0691,2529.9014,0.0,0.0,1.0,0.0,0.0,15010.871,5.728,4.6113,5.9346,3.3663,2.5683,-1.1782,3.8609,4.0442,747.61914,4.816,,0.73691493,248.0,O      ,95,0.2067699999999999,0.0537299999999999,0
13950,82.47356992078,-69.01799950835,4658435195586546048,0.0308,0.0348,0.0172,0.0336,1.856,1.796,0.05,0.4679999999999999,0.049,1.2919999999999998,14.498013,0.003064,14.405651,0.003786,14.577992000000002,0.004608,,,,4.3978,-0.9952,17228.674,0.0,0.0,0.9999989,1.06e-06,0.0,30231.533,0.4873,0.4949,0.5734,0.3043,0.2691,-2.2333,3.4628,,,,,,,O      ,93,-1.31813,0.04677,0
76825,67.08716021133999,32.265934060620005,171661016665304960,0.0184,0.0111,0.3443,0.0209,3.179,-0.326,0.024,-3.162,0.017,0.976,13.556541,0.002763,14.308603,0.003035,12.706086,0.003819,12.331507,0.043628,-18.64,2.4125,-0.7822,3157.4863,0.0,0.0,0.99999195,0.0,8.08e-06,5001.719,1.3787,1.0607,1.3842,0.8087,0.5755,0.005,11.9326,9.9474,54.653805000000006,2.6010000000000004,0.557,0.07179881,564.0,K      ,92,0.03727,0.02216,0
35886,301.75483569093,11.74180119691,1802861455074627456,0.0213,0.016,1.0757,0.0347,4.185,4.038,0.033,-1.097,0.022,1.421,11.2029,0.002786,11.267809,0.002823,11.071456,0.003793,10.999467999999998,0.007943,1.1,3.8752,0.3694,1239.8197,0.0,0.0,0.9998981,1e-08,0.00010196,8912.896,0.296,0.2792,0.3299,0.1816,0.1483,0.4581,3.0338,2.1989,27.46552,2.135,0.526,0.537495,210.0,A      ,1,0.54452,0.00921,0
24413,13.5546764958,62.99642710072,523613211256633216,0.0141,0.0156,0.4322,0.0207,2.696,-2.613,0.017,-0.665,0.022,0.899,14.72961,0.002775,15.255278,0.003156,14.036343,0.003884,13.662736,0.079094,-49.13,3.9336,0.25,2169.6516,0.0,0.0,0.9999987,0.0,1.3e-06,8032.813,2.2166,1.8928,2.3512,1.329,1.0222,1.1686,2.5842,2.5976,25.517294,2.045,0.7959999999999999,0.5320263000000001,248.0,A      ,94,0.28517,0.02651,0
78263,67.49630955234001,32.95969567537,172827804661060864,0.016,0.0113,0.364,0.0181,3.551,2.224,0.022,-2.767,0.018,1.054,13.646585,0.002769,14.525867000000002,0.003217,12.723518,0.003814,12.300158,0.04433,-5.91,3.0576,-0.0087,1876.67,0.0,0.0,0.9999973,0.0,2.68e-06,5528.798000000001,2.1753,1.6578,2.165,1.2746,0.8904,0.5315,7.3668,10.0802,66.708115,2.697,0.503,0.18695576,529.0,K      ,92,0.1474,0.02753,0
9703,52.55496569329001,14.2473501279,41824498903721600,0.0168,0.0132,6.6138,0.0182,13.659,1.592,0.023,-13.566,0.016,1.002,13.967313,0.00278,14.876775,0.0032409999999999,13.026857,0.004218,12.564164,0.090597,21.32,4.672,0.0816,150.4552,0.0,0.0,0.99861324,0.0,0.00138677,4189.26,0.7741,0.5587,0.7478,0.4469,0.301,7.5294,0.6132,0.6165,0.105489075,0.6609999999999999,1.374,0.6760019,110.0,K      ,93,-0.04709,0.0335,1
30807,31.4692304347,16.44369641458,78724590167921536,0.0148,0.0135,0.8451,0.0161,4.174,0.782,0.018,-4.1,0.016,1.018,13.771392,0.002769,14.086451,0.003101,13.289929,0.0038299999999999,13.088326,0.05096,-12.66,3.8494,-0.4614,1259.5162,0.0,0.0,0.9998619,0.0,0.00013807,5786.5723,0.0814,0.0687,0.086,0.0489,0.0371,3.2032,1.9632,1.7554,3.1072862,1.11,7.29,0.3192435,444.0,F      ,91,0.16261,0.0284399999999999,0
23987,311.70514778102,7.347565555610001,1748167829685605760,0.0262,0.0167,5.2534,0.0345,3.157,3.036,0.038,-0.8640000000000001,0.031,1.071,15.394453,0.002809,16.56796,0.004698,14.322836,0.004033,13.652395,0.097712,-31.32,4.5955,-0.5193,189.6973,0.0,0.0,1e-06,0.0,0.999999,3653.6143,0.6413,0.437,0.6162,0.3597,0.2565,8.5305,0.5595,0.551,0.0492956559999999,0.537,11.686,0.53707206,153.0,M      ,91,0.04766,0.04347,1
84711,294.74424017208,19.85538836967,1825346635352431616,0.0973,0.1176,0.9838,0.1551,4.573,2.151,0.1369999999999999,-4.035,0.166,8.597000000000001,9.908822,0.002787,10.085979,0.002812,9.578361,0.0037909999999999,,,,4.1745,0.1075,403.5461,0.0,0.0,0.9999401,0.0,5.988e-05,10584.553,1.1801,1.0981,1.3103,0.721,0.5893,0.7694,2.1773,5.504,342.74124,3.58,0.228,0.7731665,298.0,B      ,2,0.4056,0.01313,0
70513,74.60201000339,41.55453026632,201670502920207488,0.0221,0.015,0.5542,0.0241,3.4,3.352,0.033,-0.5720000000000001,0.025,0.982,14.915689000000002,0.002766,15.468733,0.003214,14.200638,0.003845,13.858768,0.149582,-47.2,3.7649,-0.2211,1860.1345,0.0,0.0,0.9999851,0.0,1.49e-05,6016.706999999999,1.2874,1.0497,1.3362,0.7658,0.5704,2.5122,2.4664,2.239,5.728051,1.384,3.318,0.3247133,372.0,G      ,92,0.14232,0.03248,0
10621,270.19553352572,3.43005147163,4469476563181469184,0.0427,0.0387,0.335,0.0509,10.892,-10.883,0.057,0.43,0.049,1.037,16.490168,0.002909,16.515139,0.004899,16.147223,0.006318,,,,4.4986,-0.9902,15350.227,5.9e-07,0.0,0.9999991,3.2e-07,0.0,23213.764,1.2895,1.2495,1.4757,0.7966,0.6792,-0.7751,2.3127,,,,,,,O      ,92,-0.02301,0.13518,0
23422,55.96311157484,19.74285342973,63072664190349184,0.0287,0.019,0.5345,0.0345,5.641,5.061,0.039,-2.492,0.025,1.022,14.832367,0.002779,15.465687,0.00305,14.055492999999998,0.003951,13.702076000000002,0.098777,-18.49,3.7122,-0.5964,1479.0518,0.0,0.0,0.9999827,0.0,1.727e-05,5733.6157,1.4321,1.1432,1.4699,0.8476,0.6223,2.8348,2.3719,2.7934,7.446738199999999,1.4580000000000002,2.9330000000000003,0.2808792,447.0,F      ,95,0.15861,0.04216,0
53071,41.69131455274,62.78103449670999,467343848269407104,0.0394,0.0465,0.2929,0.0679,0.662,-0.655,0.066,-0.096,0.069,1.539,16.498758,0.00283,16.842321,0.0050729999999999,15.850591,0.005267,,,,4.2822,-1.1802,3490.692,0.0,0.0,0.9999931,0.0,6.92e-06,9763.117,2.0837,1.8509,2.258,1.2594,0.9986,1.8685,1.4668,1.4527,17.233929,,,0.6453994000000001,,B      ,11,0.47601,0.0993,0
59345,105.74684082892,-18.12494329763,2934474836645469824,0.0179,0.0215,4.4219,0.0276,17.977,-15.307,0.023,-9.427,0.0279999999999999,1.103,15.31159,0.002782,16.428223000000003,0.0034049999999999,14.261256,0.003856,13.717053,0.088989,7.1,4.5961,-0.0457,223.9772,0.0,0.0,0.9976672,0.0,0.00233278,3796.5144,0.706,0.4864,0.6784,0.3984,0.28,8.0618,0.6418,0.6448,0.077842146,0.6,11.118,0.58769256,332.0,M      ,92,-0.0776299999999999,0.0404,1
8229,57.68335150316,12.81336785953,37126251360009600,0.0156,0.0122,1.4409999999999998,0.0181,19.569000000000003,13.855,0.02,-13.82,0.017,1.05,13.489681,0.002759,14.134922,0.002919,12.714709,0.003817,12.375739,0.03026,17.72,3.7003,0.0197,745.8821,0.0,0.0,0.99999446,0.0,5.56e-06,5028.411,0.9472,0.7372,0.9514,0.5589,0.3925,3.3977,2.4543,2.2271,2.859799,1.051,9.624,0.28756127,502.0,K      ,93,0.07982,0.01602,0
52721,69.15575537878,25.24735576048,147970389376685568,0.0171,0.0112,0.6978,0.0191,6.966,1.17,0.022,-6.867000000000001,0.016,1.031,13.859219,0.002775,15.034185,0.003051,12.796482,0.003821,12.324426,0.033457,15.19,3.1965,0.1323,1104.1907,0.0,0.0,0.999996,0.0,3.96e-06,5437.1924,3.3539,2.4745,3.2867,1.943,1.3437,1.2119,5.6389,6.8905,37.541920000000005,2.344,0.7390000000000001,0.20555419,486.0,K      ,93,0.04364,0.0261399999999999,0
16642,124.22103298221,59.61414692126,1083735976675554560,0.0278,0.0291,3.7416,0.0393,59.825,32.962,0.03,-49.925,0.034,1.376,15.4274,0.002798,16.771812,0.004615,14.276257,0.004082,13.751146,0.058521,-48.09,4.0283,-0.5927,277.1625,0.0,0.0,1e-06,0.0,0.999999,3474.0864,0.653,0.4301,0.631,0.3596,0.2714,7.7057,0.963,0.8958,0.10515559,0.637,11.015,0.23143503,245.0,M      ,91,-0.03203,0.05334,1
95507,77.58185965114001,32.30730043261,181337852861371648,0.057,0.0352,0.9957,0.0625,5.994,3.265,0.072,-5.027,0.051,4.855,13.442594,0.002777,13.850022,0.002862,12.842499,0.003813,12.599769,0.038174,27.41,3.9051,-0.4629,899.7726,0.0,0.0,0.9999769,0.0,2.314e-05,6152.1914,0.7792,0.6523,0.8211,0.4663,0.3548,3.0106,1.8928,2.0385,5.3412943,1.393,3.029,0.35174865,318.0,F      ,91,0.18314,0.01793,0
48137,326.91514672814,52.4429497726,2173140270800588928,0.0185,0.0196,0.3024,0.0224,5.897,-4.877,0.025,-3.315,0.024,1.079,12.45708,0.002803,14.45809,0.004114,11.153914,0.00401,10.561911,0.011075,-44.17,0.5908,0.352,8920.783000000001,0.0,0.0,0.99999815,0.0,1.87e-06,3741.5122,3.4882,2.2078,3.188,1.9098,1.278,-4.42,234.9213,84.0674,1241.6992,1.919,1.358,0.02134077,1236.0,M      ,92,0.0318899999999999,0.02168,1
42314,345.29518482541,39.45649082544,1929886109272700416,0.0128,0.0151,0.7716,0.0199,4.697,-3.394,0.02,-3.248,0.018,1.056,11.849919,0.002764,11.912202,0.002861,11.729077,0.003811,11.665286,0.0131759999999999,-37.08,3.9344,-0.579,1420.2552,0.0,0.0,0.9999113000000002,0.0,8.869e-05,9490.477,0.3648,0.3462,0.4083,0.2238,0.1845,0.7351,2.5287,2.1805,34.697517,2.281,0.39,0.514798,198.0,A      ,1,0.5163800000000001,0.01355,0
1768,65.29580477961,25.88329763738,150529811929875328,0.0705,0.039,0.6991,0.0729,2.504,1.08,0.096,-2.259,0.068,1.266,11.509034,0.007946,14.708104,0.033249,10.002755,0.017781,9.561227,0.059548,3.62,0.5671,0.7954,3228.2607,0.0,0.0,0.9999991,0.0,9.2e-07,3528.3267,4.0324,2.3079,3.7118,2.0901,1.6214,-3.411,207.3634,86.0736,1034.5604,1.924,1.342,0.01741711,1186.0,M      ,91,-0.36386,0.19444,1
52692,47.42070422304,62.56993509615,466718913353630592,0.0234,0.0263,0.2071,0.0386,0.53,-0.418,0.032,0.326,0.036,1.047,16.13854,0.00278,16.654152,0.003934,15.439171,0.004081,,,,4.2341,-0.0943,3337.8390000000004,0.0,0.0,0.99999875,0.0,1.29e-06,10006.293,2.684,2.3403,2.8844,1.6130000000000002,1.2714,1.1755,1.924,2.0021,36.230618,2.356,0.243,0.78633535,166.0,B      ,93,0.50754,0.04852,0
